filename,cell_line,quality,degradation,annotated,psnr,original_path
SkBr3_Phase_F3_2_02d04h00m_3,SkBr3,low,defocus_2,True,26.44,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_02d04h00m_3.tif
SkBr3_Phase_F3_2_02d04h00m_3,SkBr3,low,defocus_8,True,25.22,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_02d04h00m_3.tif
SkBr3_Phase_F3_2_02d04h00m_3,SkBr3,low,shading_0.3,True,18.56,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_02d04h00m_3.tif
SkBr3_Phase_F3_2_02d04h00m_3,SkBr3,low,shading_0.7,True,11.53,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_02d04h00m_3.tif
SkBr3_Phase_F3_2_02d04h00m_3,SkBr3,low,jpeg_70,True,34.43,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_02d04h00m_3.tif
SkBr3_Phase_F3_2_02d04h00m_3,SkBr3,low,jpeg_30,True,30.78,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_02d04h00m_3.tif
SkBr3_Phase_F3_2_02d04h00m_3,SkBr3,low,combined_mild,True,21.24,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_02d04h00m_3.tif
SkBr3_Phase_F3_2_02d04h00m_3,SkBr3,low,combined_severe,True,13.75,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_02d04h00m_3.tif
SkBr3_Phase_F3_2_02d08h00m_4,SkBr3,high,none,True,inf,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_02d08h00m_4.tif
SkBr3_Phase_F3_2_02d08h00m_4,SkBr3,low,noise_25,True,20.17,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_02d08h00m_4.tif
SkBr3_Phase_F3_2_02d08h00m_4,SkBr3,low,noise_50,True,14.27,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_02d08h00m_4.tif
SkBr3_Phase_F3_2_02d08h00m_4,SkBr3,low,noise_100,True,9.85,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_02d08h00m_4.tif
SkBr3_Phase_F3_2_02d08h00m_4,SkBr3,low,motion_blur_5,True,27.45,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_02d08h00m_4.tif
SkBr3_Phase_F3_2_02d08h00m_4,SkBr3,low,motion_blur_11,True,26.41,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_02d08h00m_4.tif
SkBr3_Phase_F3_2_02d08h00m_4,SkBr3,low,defocus_2,True,27.43,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_02d08h00m_4.tif
SkBr3_Phase_F3_2_02d08h00m_4,SkBr3,low,defocus_8,True,26.22,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_02d08h00m_4.tif
SkBr3_Phase_F3_2_02d08h00m_4,SkBr3,low,shading_0.3,True,18.57,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_02d08h00m_4.tif
SkBr3_Phase_F3_2_02d08h00m_4,SkBr3,low,shading_0.7,True,11.49,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_02d08h00m_4.tif
SkBr3_Phase_F3_2_02d08h00m_4,SkBr3,low,jpeg_70,True,35.15,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_02d08h00m_4.tif
SkBr3_Phase_F3_2_02d08h00m_4,SkBr3,low,jpeg_30,True,31.58,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_02d08h00m_4.tif
SkBr3_Phase_F3_2_02d08h00m_4,SkBr3,low,combined_mild,True,21.38,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_02d08h00m_4.tif
SkBr3_Phase_F3_2_02d08h00m_4,SkBr3,low,combined_severe,True,13.87,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_02d08h00m_4.tif
SkBr3_Phase_F3_2_02d16h00m_3,SkBr3,high,none,True,inf,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_02d16h00m_3.tif
SkBr3_Phase_F3_2_02d16h00m_3,SkBr3,low,noise_25,True,20.17,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_02d16h00m_3.tif
SkBr3_Phase_F3_2_02d16h00m_3,SkBr3,low,noise_50,True,14.26,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_02d16h00m_3.tif
SkBr3_Phase_F3_2_02d16h00m_3,SkBr3,low,noise_100,True,9.86,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_02d16h00m_3.tif
SkBr3_Phase_F3_2_02d16h00m_3,SkBr3,low,motion_blur_5,True,26.77,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_02d16h00m_3.tif
SkBr3_Phase_F3_2_02d16h00m_3,SkBr3,low,motion_blur_11,True,25.68,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_02d16h00m_3.tif
SkBr3_Phase_F3_2_02d16h00m_3,SkBr3,low,defocus_2,True,26.72,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_02d16h00m_3.tif
SkBr3_Phase_F3_2_02d16h00m_3,SkBr3,low,defocus_8,True,25.47,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_02d16h00m_3.tif
SkBr3_Phase_F3_2_02d16h00m_3,SkBr3,low,shading_0.3,True,18.56,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_02d16h00m_3.tif
SkBr3_Phase_F3_2_02d16h00m_3,SkBr3,low,shading_0.7,True,11.53,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_02d16h00m_3.tif
SkBr3_Phase_F3_2_02d16h00m_3,SkBr3,low,jpeg_70,True,34.24,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_02d16h00m_3.tif
SkBr3_Phase_F3_2_02d16h00m_3,SkBr3,low,jpeg_30,True,30.76,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_02d16h00m_3.tif
SkBr3_Phase_F3_2_02d16h00m_3,SkBr3,low,combined_mild,True,21.29,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_02d16h00m_3.tif
SkBr3_Phase_F3_2_02d16h00m_3,SkBr3,low,combined_severe,True,13.81,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_02d16h00m_3.tif
SkBr3_Phase_F3_2_02d20h00m_3,SkBr3,high,none,True,inf,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_02d20h00m_3.tif
SkBr3_Phase_F3_2_02d20h00m_3,SkBr3,low,noise_25,True,20.18,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_02d20h00m_3.tif
SkBr3_Phase_F3_2_02d20h00m_3,SkBr3,low,noise_50,True,14.27,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_02d20h00m_3.tif
SkBr3_Phase_F3_2_02d20h00m_3,SkBr3,low,noise_100,True,9.88,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_02d20h00m_3.tif
SkBr3_Phase_F3_2_02d20h00m_3,SkBr3,low,motion_blur_5,True,25.28,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_02d20h00m_3.tif
SkBr3_Phase_F3_2_02d20h00m_3,SkBr3,low,motion_blur_11,True,24.21,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_02d20h00m_3.tif
SkBr3_Phase_F3_2_02d20h00m_3,SkBr3,low,defocus_2,True,25.22,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_02d20h00m_3.tif
SkBr3_Phase_F3_2_02d20h00m_3,SkBr3,low,defocus_8,True,24.01,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_02d20h00m_3.tif
SkBr3_Phase_F3_2_02d20h00m_3,SkBr3,low,shading_0.3,True,18.56,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_02d20h00m_3.tif
SkBr3_Phase_F3_2_02d20h00m_3,SkBr3,low,shading_0.7,True,11.59,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_02d20h00m_3.tif
SkBr3_Phase_F3_2_02d20h00m_3,SkBr3,low,jpeg_70,True,33.22,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_02d20h00m_3.tif
SkBr3_Phase_F3_2_02d20h00m_3,SkBr3,low,jpeg_30,True,29.51,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_02d20h00m_3.tif
SkBr3_Phase_F3_2_02d20h00m_3,SkBr3,low,combined_mild,True,21.05,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_02d20h00m_3.tif
SkBr3_Phase_F3_2_02d20h00m_3,SkBr3,low,combined_severe,True,13.7,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_02d20h00m_3.tif
SkBr3_Phase_F3_2_03d00h00m_3,SkBr3,high,none,True,inf,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_03d00h00m_3.tif
SkBr3_Phase_F3_2_03d00h00m_3,SkBr3,low,noise_25,True,20.17,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_03d00h00m_3.tif
SkBr3_Phase_F3_2_03d00h00m_3,SkBr3,low,noise_50,True,14.28,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_03d00h00m_3.tif
SkBr3_Phase_F3_2_03d00h00m_3,SkBr3,low,noise_100,True,9.88,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_03d00h00m_3.tif
SkBr3_Phase_F3_2_03d00h00m_3,SkBr3,low,motion_blur_5,True,24.82,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_03d00h00m_3.tif
SkBr3_Phase_F3_2_03d00h00m_3,SkBr3,low,motion_blur_11,True,23.81,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_03d00h00m_3.tif
SkBr3_Phase_F3_2_03d00h00m_3,SkBr3,low,defocus_2,True,24.81,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_03d00h00m_3.tif
SkBr3_Phase_F3_2_03d00h00m_3,SkBr3,low,defocus_8,True,23.62,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_03d00h00m_3.tif
SkBr3_Phase_F3_2_03d00h00m_3,SkBr3,low,shading_0.3,True,18.57,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_03d00h00m_3.tif
SkBr3_Phase_F3_2_03d00h00m_3,SkBr3,low,shading_0.7,True,11.62,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_03d00h00m_3.tif
SkBr3_Phase_F3_2_03d00h00m_3,SkBr3,low,jpeg_70,True,33.11,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_03d00h00m_3.tif
SkBr3_Phase_F3_2_03d00h00m_3,SkBr3,low,jpeg_30,True,29.3,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_03d00h00m_3.tif
SkBr3_Phase_F3_2_03d00h00m_3,SkBr3,low,combined_mild,True,20.94,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_03d00h00m_3.tif
SkBr3_Phase_F3_2_03d00h00m_3,SkBr3,low,combined_severe,True,13.66,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_03d00h00m_3.tif
SkBr3_Phase_F3_2_03d04h00m_3,SkBr3,high,none,True,inf,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_03d04h00m_3.tif
SkBr3_Phase_F3_2_03d04h00m_3,SkBr3,low,noise_25,True,20.17,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_03d04h00m_3.tif
SkBr3_Phase_F3_2_03d04h00m_3,SkBr3,low,noise_50,True,14.26,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_03d04h00m_3.tif
SkBr3_Phase_F3_2_03d04h00m_3,SkBr3,low,noise_100,True,9.88,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_03d04h00m_3.tif
SkBr3_Phase_F3_2_03d04h00m_3,SkBr3,low,motion_blur_5,True,25.28,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_03d04h00m_3.tif
SkBr3_Phase_F3_2_03d04h00m_3,SkBr3,low,motion_blur_11,True,24.25,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_03d04h00m_3.tif
SkBr3_Phase_F3_2_03d04h00m_3,SkBr3,low,defocus_2,True,25.24,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_03d04h00m_3.tif
SkBr3_Phase_F3_2_03d04h00m_3,SkBr3,low,defocus_8,True,24.06,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_03d04h00m_3.tif
SkBr3_Phase_F3_2_03d04h00m_3,SkBr3,low,shading_0.3,True,18.55,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_03d04h00m_3.tif
SkBr3_Phase_F3_2_03d04h00m_3,SkBr3,low,shading_0.7,True,11.59,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_03d04h00m_3.tif
SkBr3_Phase_F3_2_03d04h00m_3,SkBr3,low,jpeg_70,True,33.12,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_03d04h00m_3.tif
SkBr3_Phase_F3_2_03d04h00m_3,SkBr3,low,jpeg_30,True,29.46,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_03d04h00m_3.tif
SkBr3_Phase_F3_2_03d04h00m_3,SkBr3,low,combined_mild,True,21.01,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_03d04h00m_3.tif
SkBr3_Phase_F3_2_03d04h00m_3,SkBr3,low,combined_severe,True,13.69,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_03d04h00m_3.tif
SkBr3_Phase_F3_2_03d08h00m_3,SkBr3,high,none,True,inf,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_03d08h00m_3.tif
SkBr3_Phase_F3_2_03d08h00m_3,SkBr3,low,noise_25,True,20.17,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_03d08h00m_3.tif
SkBr3_Phase_F3_2_03d08h00m_3,SkBr3,low,noise_50,True,14.28,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_03d08h00m_3.tif
SkBr3_Phase_F3_2_03d08h00m_3,SkBr3,low,noise_100,True,9.86,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_03d08h00m_3.tif
SkBr3_Phase_F3_2_03d08h00m_3,SkBr3,low,motion_blur_5,True,25.82,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_03d08h00m_3.tif
SkBr3_Phase_F3_2_03d08h00m_3,SkBr3,low,motion_blur_11,True,24.67,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_03d08h00m_3.tif
SkBr3_Phase_F3_2_03d08h00m_3,SkBr3,low,defocus_2,True,25.76,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_03d08h00m_3.tif
SkBr3_Phase_F3_2_03d08h00m_3,SkBr3,low,defocus_8,True,24.47,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_03d08h00m_3.tif
SkBr3_Phase_F3_2_03d08h00m_3,SkBr3,low,shading_0.3,True,18.55,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_03d08h00m_3.tif
SkBr3_Phase_F3_2_03d08h00m_3,SkBr3,low,shading_0.7,True,11.57,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_03d08h00m_3.tif
SkBr3_Phase_F3_2_03d08h00m_3,SkBr3,low,jpeg_70,True,33.58,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_03d08h00m_3.tif
SkBr3_Phase_F3_2_03d08h00m_3,SkBr3,low,jpeg_30,True,30.11,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_03d08h00m_3.tif
SkBr3_Phase_F3_2_03d08h00m_3,SkBr3,low,combined_mild,True,21.16,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_03d08h00m_3.tif
SkBr3_Phase_F3_2_03d08h00m_3,SkBr3,low,combined_severe,True,13.71,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_03d08h00m_3.tif
SkBr3_Phase_F3_2_03d12h00m_3,SkBr3,high,none,True,inf,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_03d12h00m_3.tif
SkBr3_Phase_F3_2_03d12h00m_3,SkBr3,low,noise_25,True,20.19,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_03d12h00m_3.tif
SkBr3_Phase_F3_2_03d12h00m_3,SkBr3,low,noise_50,True,14.27,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_03d12h00m_3.tif
SkBr3_Phase_F3_2_03d12h00m_3,SkBr3,low,noise_100,True,9.88,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_03d12h00m_3.tif
SkBr3_Phase_F3_2_03d12h00m_3,SkBr3,low,motion_blur_5,True,25.06,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_03d12h00m_3.tif
SkBr3_Phase_F3_2_03d12h00m_3,SkBr3,low,motion_blur_11,True,24.05,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_03d12h00m_3.tif
SkBr3_Phase_F3_2_03d12h00m_3,SkBr3,low,defocus_2,True,25.04,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_03d12h00m_3.tif
SkBr3_Phase_F3_2_03d12h00m_3,SkBr3,low,defocus_8,True,23.86,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_03d12h00m_3.tif
SkBr3_Phase_F3_2_03d12h00m_3,SkBr3,low,shading_0.3,True,18.55,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_03d12h00m_3.tif
SkBr3_Phase_F3_2_03d12h00m_3,SkBr3,low,shading_0.7,True,11.59,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_03d12h00m_3.tif
SkBr3_Phase_F3_2_03d12h00m_3,SkBr3,low,jpeg_70,True,32.92,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_03d12h00m_3.tif
SkBr3_Phase_F3_2_03d12h00m_3,SkBr3,low,jpeg_30,True,29.28,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_03d12h00m_3.tif
SkBr3_Phase_F3_2_03d12h00m_3,SkBr3,low,combined_mild,True,21.01,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_03d12h00m_3.tif
SkBr3_Phase_F3_2_03d12h00m_3,SkBr3,low,combined_severe,True,13.63,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_F3_2_03d12h00m_3.tif
SkBr3_Phase_H3_1_00d00h00m_3,SkBr3,high,none,True,inf,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_H3_1_00d00h00m_3.tif
SkBr3_Phase_H3_1_00d00h00m_3,SkBr3,low,noise_25,True,20.17,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_H3_1_00d00h00m_3.tif
SkBr3_Phase_H3_1_00d00h00m_3,SkBr3,low,noise_50,True,14.27,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_H3_1_00d00h00m_3.tif
SkBr3_Phase_H3_1_00d00h00m_3,SkBr3,low,noise_100,True,9.85,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_H3_1_00d00h00m_3.tif
SkBr3_Phase_H3_1_00d00h00m_3,SkBr3,low,motion_blur_5,True,26.71,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_H3_1_00d00h00m_3.tif
SkBr3_Phase_H3_1_00d00h00m_3,SkBr3,low,motion_blur_11,True,25.4,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_H3_1_00d00h00m_3.tif
SkBr3_Phase_H3_1_00d00h00m_3,SkBr3,low,defocus_2,True,26.56,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_H3_1_00d00h00m_3.tif
SkBr3_Phase_H3_1_00d00h00m_3,SkBr3,low,defocus_8,True,25.18,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_H3_1_00d00h00m_3.tif
SkBr3_Phase_H3_1_00d00h00m_3,SkBr3,low,shading_0.3,True,18.58,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_H3_1_00d00h00m_3.tif
SkBr3_Phase_H3_1_00d00h00m_3,SkBr3,low,shading_0.7,True,11.49,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_H3_1_00d00h00m_3.tif
SkBr3_Phase_H3_1_00d00h00m_3,SkBr3,low,jpeg_70,True,35.68,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_H3_1_00d00h00m_3.tif
SkBr3_Phase_H3_1_00d00h00m_3,SkBr3,low,jpeg_30,True,31.78,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_H3_1_00d00h00m_3.tif
SkBr3_Phase_H3_1_00d00h00m_3,SkBr3,low,combined_mild,True,21.26,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_H3_1_00d00h00m_3.tif
SkBr3_Phase_H3_1_00d00h00m_3,SkBr3,low,combined_severe,True,13.75,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_H3_1_00d00h00m_3.tif
SkBr3_Phase_H3_1_00d04h00m_3,SkBr3,high,none,True,inf,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_H3_1_00d04h00m_3.tif
SkBr3_Phase_H3_1_00d04h00m_3,SkBr3,low,noise_25,True,20.18,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_H3_1_00d04h00m_3.tif
SkBr3_Phase_H3_1_00d04h00m_3,SkBr3,low,noise_50,True,14.26,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_H3_1_00d04h00m_3.tif
SkBr3_Phase_H3_1_00d04h00m_3,SkBr3,low,noise_100,True,9.86,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_H3_1_00d04h00m_3.tif
SkBr3_Phase_H3_1_00d04h00m_3,SkBr3,low,motion_blur_5,True,28.61,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_H3_1_00d04h00m_3.tif
SkBr3_Phase_H3_1_00d04h00m_3,SkBr3,low,motion_blur_11,True,27.17,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_H3_1_00d04h00m_3.tif
SkBr3_Phase_H3_1_00d04h00m_3,SkBr3,low,defocus_2,True,28.42,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_H3_1_00d04h00m_3.tif
SkBr3_Phase_H3_1_00d04h00m_3,SkBr3,low,defocus_8,True,26.94,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_H3_1_00d04h00m_3.tif
SkBr3_Phase_H3_1_00d04h00m_3,SkBr3,low,shading_0.3,True,18.58,/home/mjonyh/git/livecell/data/livecell_train_val_images/livecell_train_val_images/SkBr3_Phase_H3_1_00d04h00m_3.tif
